series_id,model,mae,smape
M23277,auto_theta,65.319575,1.098151
M23277,auto_ets,74.997270,1.262142
M3752,naive,99.385681,1.697548
M3752,seasonal_naive,71.434996,1.212352
M3752,auto_theta,69.855520,1.189465
M3752,auto_ets,70.586866,1.202105
M33252,naive,858.555556,87.998212
M33252,seasonal_naive,762.777778,84.594649
M33252,auto_theta,855.249348,87.868433
M33252,auto_ets,858.110085,87.979290
M5693,naive,273.028676,6.476639
M5693,seasonal_naive,445.243762,10.089951
M5693,auto_theta,220.886494,5.245355
M5693,auto_ets,207.813426,4.947766
M7639,naive,539.444444,41.126136
M7639,seasonal_naive,779.666667,53.909449
M7639,auto_theta,637.137555,46.460411
M7639,auto_ets,147.722222,20.433802
M6537,naive,49.222222,4.326758
M6537,seasonal_naive,83.500000,7.481268
M6537,auto_theta,45.369265,3.979445
M6537,auto_ets,49.281586,4.332127
M33657,naive,964.333333,22.539823
M33657,seasonal_naive,607.277778,15.126173
M33657,auto_theta,392.595575,10.057104
M33657,auto_ets,409.633707,10.454353
M21547,naive,79.444444,3.112601
M21547,seasonal_naive,63.888889,2.500204
M21547,auto_theta,49.466419,1.946465
M21547,auto_ets,46.627875,1.841465
M34119,naive,842.937836,42.070668
M34119,seasonal_naive,846.486421,41.681119
M34119,auto_theta,892.047319,43.477259
M34119,auto_ets,960.317357,45.842970
M23557,naive,2033.333333,23.515854
M23557,seasonal_naive,1472.222222,17.412271
M23557,auto_theta,1080.851023,13.072143
M23557,auto_ets,1138.669931,13.829765
M1571,naive,67.222222,3.352075
M1571,seasonal_naive,85.555556,4.292045
M1571,auto_theta,77.917090,3.899610
M1571,auto_ets,68.265870,3.405317
M33216,naive,840.229327,42.671792
M33216,seasonal_naive,992.666507,47.171148
M33216,auto_theta,853.178447,42.737338
M33216,auto_ets,838.439097,42.300276
M8421,naive,570.333333,38.268600
M8421,seasonal_naive,702.444444,44.457099
M8421,auto_theta,657.038633,42.230596
M8421,auto_ets,266.333334,21.573516
M31802,naive,665.829722,53.844305
M31802,seasonal_naive,1209.239333,75.443149
M31802,auto_theta,703.734408,55.942022
M31802,auto_ets,625.785047,51.473523
M19304,naive,1150.000000,31.709397
M19304,seasonal_naive,1644.444444,41.331019
M19304,auto_theta,995.663453,28.167060
M19304,auto_ets,608.972106,18.162130
M851,naive,342.852778,16.794743
M851,seasonal_naive,558.032222,24.722809
M851,auto_theta,296.776257,14.675857
M851,auto_ets,419.177185,20.049872
M34969,naive,252.333500,27.022241
M34969,seasonal_naive,243.093678,26.176711
M34969,auto_theta,232.731305,26.148888
M34969,auto_ets,233.733769,26.376795
M38555,naive,45.555556,1.091433
M38555,seasonal_naive,41.666667,0.999092
M38555,auto_theta,57.811982,1.387378
M38555,auto_ets,62.324427,1.489420
M10784,naive,242.777778,4.688791
M10784,seasonal_naive,303.333333,5.909333
M10784,auto_theta,252.401270,4.889495
M10784,auto_ets,199.126082,3.829381
M21591,naive,128.611111,10.329650
M21591,seasonal_naive,159.888889,12.494328
M21591,auto_theta,119.991534,9.676611
M21591,auto_ets,116.226593,9.372591
M5730,naive,435.173953,7.604281
M5730,seasonal_naive,372.858977,6.556505
M5730,auto_theta,389.613033,7.090878
M5730,auto_ets,253.063988,4.451801
M13864,naive,246.500000,3.396099
M13864,seasonal_naive,416.741667,6.051594
M13864,auto_theta,250.165571,3.434245
M13864,auto_ets,125.836981,1.740901
M26397,naive,59.166667,2.661899
M26397,seasonal_naive,62.000000,2.784396
M26397,auto_theta,49.702720,2.243055
M26397,auto_ets,54.066624,2.436581
M18895,naive,942.222222,21.979813
M18895,seasonal_naive,680.000000,15.988275
M18895,auto_theta,210.851700,5.466734
M18895,auto_ets,420.320673,10.297849
M28850,naive,1498.333333,14.601041
M28850,seasonal_naive,760.000000,7.241065
M28850,auto_theta,838.428904,8.071019
M28850,auto_ets,749.995065,7.239921
M148,naive,801.666667,4.289595
M148,seasonal_naive,1355.555556,7.088072
M148,auto_theta,884.604871,4.720687
M148,auto_ets,1088.085127,5.771179
M24450,naive,71.772708,1.189134
M24450,seasonal_naive,81.127140,1.332550
M24450,auto_theta,42.127573,0.695999
M24450,auto_ets,58.105062,0.961880
M43809,naive,668.544444,10.185448
M43809,seasonal_naive,651.350000,9.912914
M43809,auto_theta,545.774012,8.171705
M43809,auto_ets,561.679374,8.459920
M42467,naive,458.378012,9.441585
M42467,seasonal_naive,740.589096,15.961834
M42467,auto_theta,484.187829,9.973568
M42467,auto_ets,474.991033,9.783364
M41589,naive,59.144333,3.217921
M41589,seasonal_naive,64.601183,3.539133
M41589,auto_theta,54.972806,2.989244
M41589,auto_ets,62.300625,3.394747
M35175,naive,1258.874197,17.458280
M35175,seasonal_naive,966.118961,13.772064
M35175,auto_theta,729.039299,10.234757
M35175,auto_ets,750.005580,10.480077
M42924,naive,598.728889,18.775815
M42924,seasonal_naive,415.533333,12.549222
M42924,auto_theta,261.477740,8.088230
M42924,auto_ets,598.728892,18.775815
M28580,naive,504.277778,5.149799
M28580,seasonal_naive,585.444444,5.948312
M28580,auto_theta,625.251853,6.331431
M28580,auto_ets,730.901679,7.355969
M17173,naive,1196.055556,73.132899
M17173,seasonal_naive,593.944444,52.510363
M17173,auto_theta,860.467412,60.907044
M17173,auto_ets,799.132924,63.232206
M40532,naive,343.422222,4.224848
M40532,seasonal_naive,464.805556,5.816178
M40532,auto_theta,297.808162,3.684715
M40532,auto_ets,341.602452,4.203400
M42995,naive,361.137450,22.166493
M42995,seasonal_naive,400.948511,24.293239
M42995,auto_theta,306.051875,18.982578
M42995,auto_ets,386.004151,23.507718
M9956,naive,310.000000,12.079062
M9956,seasonal_naive,770.555556,26.971843
M9956,auto_theta,198.646002,8.130549
M9956,auto_ets,310.000002,12.079062
M24345,naive,694.327294,4.697297
M24345,seasonal_naive,984.713398,6.721746
M24345,auto_theta,1172.869492,7.604767
M24345,auto_ets,1141.747017,7.429055
M42537,naive,4183.480778,56.844857
M42537,seasonal_naive,2723.078722,35.150450
M42537,auto_theta,2756.396897,35.183007
M42537,auto_ets,3163.167671,40.927903
M30261,naive,551.560000,25.891400
M30261,seasonal_naive,679.247778,29.467078
M30261,auto_theta,494.490816,23.549414
M30261,auto_ets,816.247227,35.822878
M8327,naive,572.222222,22.283255
M8327,seasonal_naive,494.444444,19.224911
M8327,auto_theta,479.245298,19.178377
M8327,auto_ets,572.222222,22.283255
M18938,naive,601.666667,51.165177
M18938,seasonal_naive,407.777778,38.407611
M18938,auto_theta,525.439709,46.386591
M18938,auto_ets,435.985286,40.246133
M44608,naive,34.594618,1.426309
M44608,seasonal_naive,172.204764,6.846322
M44608,auto_theta,70.981562,2.893629
M44608,auto_ets,41.374086,1.722460
M28207,naive,232.666667,2.357909
M28207,seasonal_naive,367.666667,3.691883
M28207,auto_theta,210.341051,2.132906
M28207,auto_ets,220.350218,2.232526
M19855,naive,255.555556,11.975137
M19855,seasonal_naive,472.222222,21.015058
M19855,auto_theta,289.596147,13.664095
M19855,auto_ets,337.315717,15.482869
M22634,naive,31.444444,1.025726
M22634,seasonal_naive,69.666667,2.298798
M22634,auto_theta,31.498203,1.027551
M22634,auto_ets,31.346964,1.022665
M13180,naive,24.555556,0.945500
M13180,seasonal_naive,38.444444,1.491742
M13180,auto_theta,20.505647,0.794349
M13180,auto_ets,21.406533,0.828504
M17657,naive,384.444444,32.303743
M17657,seasonal_naive,137.777778,12.742007
M17657,auto_theta,251.295317,22.702141
M17657,auto_ets,288.547873,25.325759
M38014,naive,23.944444,1.936789
M38014,seasonal_naive,42.500000,3.476848
M38014,auto_theta,30.265894,2.459178
M38014,auto_ets,30.818774,2.507190
M33096,naive,218.837667,31.171602
M33096,seasonal_naive,231.873444,32.697231
M33096,auto_theta,215.005813,30.662505
M33096,auto_ets,184.204554,25.793008
M17667,naive,2250.000000,40.971809
M17667,seasonal_naive,1027.777778,21.844788
M17667,auto_theta,1585.224843,31.268005
M17667,auto_ets,1608.420333,31.299310
M38440,naive,135.000000,1.902381
M38440,seasonal_naive,296.111111,4.255006
M38440,auto_theta,221.772947,3.181301
M38440,auto_ets,112.894214,1.598702
M30234,naive,512.727222,23.099372
M30234,seasonal_naive,696.476667,28.443883
M30234,auto_theta,391.282450,18.123278
M30234,auto_ets,336.375888,15.862244
M23410,naive,616.555556,9.983371
M23410,seasonal_naive,186.611111,3.081810
M23410,auto_theta,329.213310,5.437983
M23410,auto_ets,329.172537,5.443583
M20756,naive,494.444444,51.747143
M20756,seasonal_naive,484.444444,50.359423
M20756,auto_theta,418.545816,46.084696
M20756,auto_ets,333.908840,38.956533
M47916,naive,27.222222,2.761703
M47916,seasonal_naive,33.722222,3.422039
M47916,auto_theta,131.020798,14.491738
M47916,auto_ets,85.786961,9.141901
M22869,naive,91.111111,3.482434
M22869,seasonal_naive,105.000000,4.047371
M22869,auto_theta,110.856146,4.292760
M22869,auto_ets,113.009523,4.368010
M4304,naive,1086.033333,12.526935
M4304,seasonal_naive,1063.044444,12.924660
M4304,auto_theta,593.275220,7.068767
M4304,auto_ets,647.273406,7.746595
M41137,naive,1250.280556,21.494226
M41137,seasonal_naive,1646.452778,25.357786
M41137,auto_theta,701.503994,11.689941
M41137,auto_ets,790.563227,13.103312
M885,naive,188.888889,2.920408
M885,seasonal_naive,66.666667,1.029435
M885,auto_theta,65.413235,1.012950
M885,auto_ets,79.089795,1.208364
M18554,naive,3272.222222,53.590536
M18554,seasonal_naive,1655.555556,24.082841
M18554,auto_theta,1918.839272,28.672661
M18554,auto_ets,1960.152380,29.476943
M34114,naive,263.846185,18.229174
M34114,seasonal_naive,365.798722,25.290919
M34114,auto_theta,203.375522,14.474565
M34114,auto_ets,165.398913,11.538348
M36326,naive,732.777778,14.633842
M36326,seasonal_naive,1063.888889,19.736706
M36326,auto_theta,695.282250,14.007745
M36326,auto_ets,786.496377,15.502040
M22513,naive,77.222222,3.157452
M22513,seasonal_naive,40.000000,1.645175
M22513,auto_theta,60.178465,2.470713
M22513,auto_ets,100.972379,4.098343
M11087,naive,9.444444,0.531384
M11087,seasonal_naive,21.111111,1.184658
M11087,auto_theta,11.630422,0.653800
M11087,auto_ets,9.444445,0.531384
M38166,naive,150.166667,1.682965
M38166,seasonal_naive,255.444444,2.895520
M38166,auto_theta,108.265418,1.213834
M38166,auto_ets,29.063276,0.325083
M36711,naive,1227.777778,11.153625
M36711,seasonal_naive,1916.666667,18.162782
M36711,auto_theta,1200.632222,10.892319
M36711,auto_ets,1007.708368,9.051334
M9619,naive,216.666667,32.690110
M9619,seasonal_naive,366.111111,48.499152
M9619,auto_theta,157.287258,25.015570
M9619,auto_ets,33.382648,5.865481
M27889,naive,246.027778,11.095255
M27889,seasonal_naive,290.944444,13.327184
M27889,auto_theta,251.527503,11.371502
M27889,auto_ets,187.393787,8.274626
M2609,naive,262.412222,29.888784
M2609,seasonal_naive,357.783333,38.341901
M2609,auto_theta,307.168893,33.965229
M2609,auto_ets,181.153074,21.767837
M8226,naive,911.111111,24.284278
M8226,seasonal_naive,2100.000000,46.706372
M8226,auto_theta,771.024757,20.754865
M8226,auto_ets,911.111118,24.284279
M29564,naive,50.000000,2.991031
M29564,seasonal_naive,78.333333,4.738949
M29564,auto_theta,53.595990,3.211113
M29564,auto_ets,35.682840,2.123662
M33114,naive,1049.408333,18.431220
M33114,seasonal_naive,1023.724444,17.482819
M33114,auto_theta,720.353901,12.004397
M33114,auto_ets,1341.525266,24.917513
M45890,naive,124.364254,7.568445
M45890,seasonal_naive,154.532735,9.534000
M45890,auto_theta,64.556027,3.840942
M45890,auto_ets,124.450660,7.573960
M12028,naive,114.511111,4.071531
M12028,seasonal_naive,133.638889,4.825539
M12028,auto_theta,90.581873,3.218196
M12028,auto_ets,93.388934,3.313867
M14578,naive,567.655556,10.391399
M14578,seasonal_naive,411.072222,7.887464
M14578,auto_theta,199.539507,3.799744
M14578,auto_ets,108.091199,1.917723
M18393,naive,3077.777778,34.790258
M18393,seasonal_naive,1822.222222,24.538980
M18393,auto_theta,1310.998625,17.419285
M18393,auto_ets,1266.048063,16.695254
M18394,naive,1083.333333,22.328507
M18394,seasonal_naive,1011.111111,22.478988
M18394,auto_theta,910.715089,19.937913
M18394,auto_ets,795.477180,17.050702
M32570,naive,1098.877778,14.401050
M32570,seasonal_naive,1798.561111,22.163082
M32570,auto_theta,1564.860524,19.653454
M32570,auto_ets,738.631765,9.967287
M40879,naive,84.927778,2.269995
M40879,seasonal_naive,103.455556,2.795731
M40879,auto_theta,76.743341,2.053399
M40879,auto_ets,93.123483,2.496296
M19822,naive,1305.555556,43.355007
M19822,seasonal_naive,2150.000000,59.006813
M19822,auto_theta,1159.645934,39.704741
M19822,auto_ets,992.843200,35.231195
M24670,naive,296.179664,11.575163
M24670,seasonal_naive,428.523493,16.765164
M24670,auto_theta,341.386675,13.525086
M24670,auto_ets,334.915522,13.253828
M36244,naive,380.555556,9.383430
M36244,seasonal_naive,453.333333,11.179037
M36244,auto_theta,368.852026,9.110432
M36244,auto_ets,752.222218,16.737935
M2442,naive,71.111111,3.782064
M2442,seasonal_naive,141.111111,7.672460
M2442,auto_theta,74.647220,3.974565
M2442,auto_ets,23.490331,1.236082
M12404,naive,26.666667,0.979720
M12404,seasonal_naive,48.888889,1.806021
M12404,auto_theta,11.975660,0.438773
M12404,auto_ets,14.044283,0.513201
M12754,naive,52.722222,2.052696
M12754,seasonal_naive,79.666667,3.134278
M12754,auto_theta,44.854546,1.746898
M12754,auto_ets,30.182671,1.170397
M29510,naive,180.000000,5.163079
M29510,seasonal_naive,215.555556,6.254987
M29510,auto_theta,224.036722,6.519856
M29510,auto_ets,229.667068,6.684649
M19100,naive,1261.111111,40.809247
M19100,seasonal_naive,1283.333333,40.834529
M19100,auto_theta,989.426940,33.986688
M19100,auto_ets,1261.111105,40.809247
M36643,naive,65.555556,4.227040
M36643,seasonal_naive,70.555556,4.561176
M36643,auto_theta,60.120003,3.868327
M36643,auto_ets,44.079215,2.817830
M12712,naive,93.888889,5.186435
M12712,seasonal_naive,142.222222,7.621844
M12712,auto_theta,48.756228,2.707551
M12712,auto_ets,61.808785,3.349741
M19039,naive,527.777778,16.135695
M19039,seasonal_naive,488.888889,14.858578
M19039,auto_theta,622.933288,19.475717
M19039,auto_ets,527.777778,16.135695
M2183,naive,275.000000,9.987189
M2183,seasonal_naive,115.000000,4.053257
M2183,auto_theta,135.469005,4.805762
M2183,auto_ets,146.106390,5.210612
M38074,naive,3138.888889,55.760578
M38074,seasonal_naive,1105.555556,27.778608
M38074,auto_theta,726.361927,18.537868
M38074,auto_ets,1220.404513,36.723305
M39011,naive,31.666667,3.250449
M39011,seasonal_naive,67.222222,6.719301
M39011,auto_theta,51.767951,5.575508
M39011,auto_ets,36.503993,3.876492
M26405,naive,46.111111,1.978135
M26405,seasonal_naive,91.111111,3.838919
M26405,auto_theta,48.545400,2.084049
M26405,auto_ets,46.111111,1.978135
M23424,naive,85.983333,2.040972
M23424,seasonal_naive,60.483333,1.434363
M23424,auto_theta,52.543620,1.247114
M23424,auto_ets,86.385075,2.044013
M25000,naive,214.392759,5.589551
M25000,seasonal_naive,244.394214,6.394435
M25000,auto_theta,218.595369,5.702849
M25000,auto_ets,220.945947,5.764875
M38778,naive,100.000000,0.996204
M38778,seasonal_naive,127.777778,1.276473
M38778,auto_theta,125.985106,1.251805
M38778,auto_ets,83.079733,0.828780
M37249,naive,222.111111,7.242181
M37249,seasonal_naive,291.388889,9.911821
M37249,auto_theta,228.341324,7.446361
M37249,auto_ets,242.104851,7.902527
M36925,naive,436.111111,13.975742
M36925,seasonal_naive,457.222222,14.408403
M36925,auto_theta,424.902531,13.489947
M36925,auto_ets,388.047435,12.494856
M5735,naive,1116.072177,10.628022
M5735,seasonal_naive,1497.503846,14.676446
M5735,auto_theta,929.318386,8.775756
M5735,auto_ets,872.077326,8.200587
M20252,naive,688.888889,19.251929
M20252,seasonal_naive,738.888889,21.133983
M20252,auto_theta,1182.057569,37.037208
M20252,auto_ets,688.888870,19.251928
M37370,naive,52.438889,5.298179
M37370,seasonal_naive,38.588889,3.922241
M37370,auto_theta,47.605468,4.861565
M37370,auto_ets,39.723468,4.040428
M20820,naive,270.555556,22.446574
M20820,seasonal_naive,290.555556,23.536371
M20820,auto_theta,262.313167,21.788747
M20820,auto_ets,155.446130,12.728797
M25750,naive,213.033228,19.741517
M25750,seasonal_naive,94.587688,8.233107
M25750,auto_theta,70.950226,6.416737
M25750,auto_ets,74.183744,6.646123
M26657,naive,83.333333,8.672946
M26657,seasonal_naive,85.000000,8.571921
M26657,auto_theta,105.821198,11.183633
M26657,auto_ets,143.267318,15.570713
M19928,naive,505.555556,10.005041
M19928,seasonal_naive,600.000000,11.549056
M19928,auto_theta,821.870580,18.584305
M19928,auto_ets,1645.293967,28.386014
M11016,naive,77.222222,4.305547
M11016,seasonal_naive,87.222222,4.913045
M11016,auto_theta,79.663896,4.474459
M11016,auto_ets,83.497301,4.689401
M29269,naive,343.415000,15.921031
M29269,seasonal_naive,552.175000,23.405061
M29269,auto_theta,296.785397,13.874875
M29269,auto_ets,263.584830,12.447000
M22571,naive,42.777778,2.132901
M22571,seasonal_naive,56.666667,2.839022
M22571,auto_theta,33.134520,1.648857
M22571,auto_ets,22.355945,1.109547
M7746,naive,3295.555556,34.348588
M7746,seasonal_naive,2545.000000,27.823106
M7746,auto_theta,3732.706712,37.799147
M7746,auto_ets,1965.555573,22.410580
M22653,naive,14.677778,0.992544
M22653,seasonal_naive,34.855556,2.385340
M22653,auto_theta,10.997581,0.743152
M22653,auto_ets,12.065805,0.814980
M28137,naive,1007.777778,9.836319
M28137,seasonal_naive,388.888889,3.943211
M28137,auto_theta,625.746398,6.238719
M28137,auto_ets,364.704442,3.611617
M14884,naive,559.102504,5.719858
M14884,seasonal_naive,759.470988,7.691161
M14884,auto_theta,579.569900,5.935691
M14884,auto_ets,602.867324,6.210593
M2955,naive,723.807222,7.129185
M2955,seasonal_naive,740.197222,7.279701
M2955,auto_theta,551.729428,5.373672
M2955,auto_ets,727.920790,7.171735
M36494,naive,67.222222,4.046834
M36494,seasonal_naive,71.666667,4.322313
M36494,auto_theta,48.910911,2.925457
M36494,auto_ets,71.432645,4.306986
M33390,naive,815.266667,49.174612
M33390,seasonal_naive,875.133333,58.062791
M33390,auto_theta,809.918661,48.610582
M33390,auto_ets,810.494268,48.669056
M9021,naive,1061.111111,41.767024
M9021,seasonal_naive,1433.333333,51.001242
M9021,auto_theta,954.126462,38.397722
M9021,auto_ets,537.228660,23.122743
M27093,naive,287.983333,2.731616
M27093,seasonal_naive,223.100000,2.154099
M27093,auto_theta,270.789625,2.564240
M27093,auto_ets,506.744985,4.745597
M23830,naive,1495.542747,24.876782
M23830,seasonal_naive,599.640416,10.210263
M23830,auto_theta,511.304927,8.840065
M23830,auto_ets,488.179807,8.393930
M16180,naive,700.555556,5.476399
M16180,seasonal_naive,1303.888889,9.909749
M16180,auto_theta,687.893179,5.365845
M16180,auto_ets,589.051888,4.613043
M40947,naive,560.833333,10.761919
M40947,seasonal_naive,995.650000,20.746633
M40947,auto_theta,596.944444,11.532803
M40947,auto_ets,568.320760,10.923909
M31013,naive,462.277778,9.441343
M31013,seasonal_naive,491.111111,10.091087
M31013,auto_theta,393.647002,7.983753
M31013,auto_ets,456.268301,9.311742
M24082,naive,1169.335854,30.845243
M24082,seasonal_naive,441.277676,12.419923
M24082,auto_theta,400.152430,11.053198
M24082,auto_ets,407.107019,11.569795
M15401,naive,730.011456,25.927148
M15401,seasonal_naive,751.558533,27.158477
M15401,auto_theta,682.073102,24.096454
M15401,auto_ets,717.218406,25.457473
M32772,catboost_none,823.905474,29.949922
M39513,catboost_none,219.589640,13.895494
M43582,catboost_none,215.357866,5.951863
M2976,catboost_none,357.339097,3.215020
M3378,catboost_none,111.762422,1.794843
M3793,catboost_none,251.401188,6.647752
M34124,catboost_none,574.095444,21.292852
M19848,catboost_none,876.323363,37.696825
M10422,catboost_none,36.850906,3.329277
M28534,catboost_none,184.557150,1.835037
M35123,catboost_none,287.099133,13.636013
M38965,catboost_none,124.257914,1.240920
M4832,catboost_none,118.363639,2.126976
M26546,catboost_none,1156.115388,18.480893
M26508,catboost_none,129.537849,2.908090
M843,catboost_none,6.399415,0.588281
M27135,catboost_none,60.382377,4.607431
M24472,catboost_none,176.217913,1.710313
M41399,catboost_none,590.382186,8.710571
M6401,catboost_none,1072.444143,8.660004
M8727,catboost_none,188.758844,30.202851
M19175,catboost_none,759.551262,12.983322
M34044,catboost_none,880.015733,21.275409
M10601,catboost_none,679.467921,16.798701
M22156,catboost_none,144.426554,3.851773
M13817,catboost_none,583.392584,19.500903
M20403,catboost_none,588.135894,50.499083
M33554,catboost_none,39.876295,6.149973
M17448,catboost_none,380.918082,38.737118
M1705,catboost_none,79.803796,2.896721
M24937,catboost_none,203.110802,4.754605
M15412,catboost_none,1330.077868,16.733381
M9114,catboost_none,454.494401,22.923081
M41584,catboost_none,674.197047,7.238856
M19528,catboost_none,173.843484,13.192669
M31381,catboost_none,749.910695,23.787582
M37217,catboost_none,47.058029,4.399768
M5663,catboost_none,850.171793,7.533263
M23337,catboost_none,17.126858,1.024173
M15952,catboost_none,743.300108,13.689658
M43622,catboost_none,1545.749014,13.239999
M47799,catboost_none,1370.051849,33.767408
M36823,catboost_none,777.847653,5.049344
M19842,catboost_none,708.504424,26.923155
M3920,catboost_none,295.279191,10.344286
M33760,catboost_none,1674.470572,23.618152
M26741,catboost_none,258.958093,3.291391
M11301,catboost_none,49.112468,2.141037
M39695,catboost_none,522.237450,6.574830
M26684,catboost_none,961.019694,16.779090
M32983,catboost_none,75.849129,6.686982
M34628,catboost_none,2192.785171,31.161205
M24410,catboost_none,222.365406,5.415421
M10445,catboost_none,49.320592,4.789006
M27785,catboost_none,1238.397234,8.844264
M16157,catboost_none,304.780865,21.915483
M27832,catboost_none,579.953648,18.039493
M45377,catboost_none,329.897509,15.314530
M26001,catboost_none,149.564339,3.058285
M40961,catboost_none,5835.345822,43.014939
M5,catboost_none,148.032831,3.334791
M6840,catboost_none,697.350438,8.780305
M36792,catboost_none,206.710440,7.205552
M27368,catboost_none,874.975214,4.510269
M11193,catboost_none,68.330860,1.451785
M44275,catboost_none,34.997323,18.471531
M27721,catboost_none,23.884777,1.784823
M46313,catboost_none,254.338593,4.066592
M40266,catboost_none,1529.978587,17.655965
M19269,catboost_none,340.862080,25.149881
M39188,catboost_none,52.093096,2.149165
M40717,catboost_none,1807.933109,10.322274
M9061,catboost_none,1245.607885,48.144485
M37631,catboost_none,207.989363,2.021210
M14400,catboost_none,2348.876053,17.855286
M43093,catboost_none,36.408335,2.095404
M45915,catboost_none,111.587934,6.328791
M10391,catboost_none,308.154971,8.298826
M2477,catboost_none,198.827401,3.595763
M41747,catboost_none,539.011332,20.415238
M7569,catboost_none,704.464374,34.597973
M45430,catboost_none,590.227954,18.702850
M10158,catboost_none,40.941996,2.328454
M24801,catboost_none,28.694802,1.030366
M44781,catboost_none,2823.303359,24.536463
M854,catboost_none,147.686306,3.327484
M43251,catboost_none,137.812457,12.775465
M12609,catboost_none,75.938248,2.232390
M986,catboost_none,35.296202,1.551057
M26132,catboost_none,31.220044,2.172022
M39259,catboost_none,791.011900,9.066902
M18286,catboost_none,727.598446,19.356983
M24589,catboost_none,189.699233,5.582369
M2711,catboost_none,949.577307,9.960685
M28213,catboost_none,206.811022,2.076896
M25943,catboost_none,1011.022453,7.089371
M40019,catboost_none,2012.683874,31.056377
M31002,catboost_none,1134.690629,25.792244
M27478,catboost_none,42.922360,1.348140
M36609,catboost_none,31.501970,2.237514
M10677,catboost_none,201.608926,1.214502
M12734,catboost_none,38.482582,2.963756
M25835,catboost_none,196.576923,2.763242
M1423,catboost_none,55.597147,2.131934
M14274,catboost_none,357.643478,4.603445
M36159,catboost_none,1137.481129,18.035734
M30895,catboost_none,589.120097,8.063901
M34094,catboost_none,1376.379099,44.123999
M30170,catboost_none,94.754419,2.426857
M21061,catboost_none,116.674126,6.105439
M2864,catboost_none,1115.009846,8.815975
M47962,catboost_none,600.611930,12.583965
M20089,catboost_none,400.063265,18.350684
M15704,catboost_none,330.822190,14.154949
M2800,catboost_none,339.631263,9.816344
M17556,catboost_none,729.263715,53.309371
M3169,catboost_none,732.855579,5.893703
M8649,catboost_none,798.698925,31.191910
M27326,catboost_none,90.212511,5.593390
M31121,catboost_none,271.322605,18.541726
M2433,catboost_none,347.882270,6.292739
M41134,catboost_none,504.211377,8.061869
M31081,catboost_none,322.102246,8.212185
M7194,catboost_none,964.110368,19.378991
M21216,catboost_none,251.751564,9.555479
M6651,catboost_none,1356.564908,17.782582
M8298,catboost_none,1429.259653,48.854211
M24871,catboost_none,156.824894,1.912239
M12267,catboost_none,154.373079,1.507805
M21362,catboost_none,226.957453,12.693810
M27551,catboost_none,21.862608,1.952294
M5764,catboost_none,206.927359,2.387880
M25201,catboost_none,179.670679,3.036562
M29756,catboost_none,256.548359,2.648942
M26654,catboost_none,368.557964,19.874566
M38360,catboost_none,76.869753,1.594046
M33017,catboost_none,2296.308239,37.034871
M12430,catboost_none,223.528881,6.832612
M33772,catboost_none,1205.664806,10.826544
M6341,catboost_none,204.863671,3.753874
M16502,catboost_none,293.678460,6.592969
M32262,catboost_none,6137.280494,103.500643
M45792,catboost_none,207.156233,19.559173
M30603,catboost_none,635.480399,6.685181
M5081,catboost_none,174.088183,4.352681
M12529,catboost_none,108.303740,2.818816
M2580,catboost_none,349.002610,4.980221
M46344,catboost_none,283.686658,5.197625
M31613,catboost_none,410.227285,8.926518
M17610,catboost_none,659.299922,19.811349
M39483,catboost_none,136.653555,2.948646
M17963,catboost_none,936.236605,27.428834
M30283,catboost_none,442.195430,19.362681
M12470,catboost_none,44.055865,1.807229
M40800,catboost_none,75.460717,5.015489
M13578,catboost_none,585.120278,19.170781
M38839,catboost_none,202.551827,1.993598
M7375,catboost_none,672.520616,13.506494
M29388,catboost_none,336.578997,5.225983
M41495,catboost_none,326.521250,12.734252
M4505,catboost_none,1038.592825,14.639710
M24565,catboost_none,51.149158,0.898372
M43082,catboost_none,222.253150,9.120212
M41390,catboost_none,583.922509,8.678098
M15005,catboost_none,903.814106,11.951876
M8593,catboost_none,1162.653877,19.188964
M5755,catboost_none,434.357945,11.804747
M16818,catboost_none,292.513198,3.630786
M15385,catboost_none,33.503562,2.109858
M45346,catboost_none,582.216081,9.340434
M8046,catboost_none,357.742155,36.407624
M23315,catboost_none,39.228455,1.266797
M43146,catboost_none,192.903706,4.690212
M38204,catboost_none,81.593744,1.343851
M29604,catboost_none,32.729090,2.639495
M23277,catboost_none,39.700615,0.665263
M3752,catboost_none,56.970514,0.967748
M33252,catboost_none,891.478042,89.423938
M5693,catboost_none,288.134424,6.840762
M7639,catboost_none,705.195563,50.126823
M6537,catboost_none,50.019365,4.398892
M33657,catboost_none,519.196165,12.985550
M21547,catboost_none,87.161083,3.404193
M34119,catboost_none,843.847976,42.060359
M23557,catboost_none,1446.350995,17.254528
M1571,catboost_none,75.898024,3.795800
M33216,catboost_none,887.600763,44.238208
M8421,catboost_none,620.350339,40.653424
M31802,catboost_none,478.946936,41.922146
M19304,catboost_none,1122.193060,31.031227
M851,catboost_none,441.742438,21.019293
M34969,catboost_none,252.933095,27.119627
M38555,catboost_none,50.527356,1.209637
M10784,catboost_none,244.917279,4.733980
M21591,catboost_none,167.303237,13.161885
M5730,catboost_none,391.193590,6.866805
M13864,catboost_none,201.597849,2.782309
M26397,catboost_none,90.235135,4.023087
M18895,catboost_none,660.622477,16.185071
M28850,catboost_none,1437.048985,13.924285
M148,catboost_none,614.278537,3.306859
M24450,catboost_none,150.868907,2.444641
M43809,catboost_none,476.632247,7.079721
